accession	reference_length	covered_bases	reads_aligned	mean_coverage	RPKM	sequence_name	taxid	kingdom	phylum	class	order	family	genus	species	subspecies	strain	sample_ID	seq_pool_ID	total_filtered_reads_in_sample
AF260508.1	6759	4705	6740	140.78136	40.8667	Human astrovirus type 8, complete genome	43358	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 8	Human astrovirus 8	CYD2HF	p1656	24401002
AF332135.1	1196	898	69	8.8967495	2.36434	Orthoreovirus 3 Dearing-derived E64-adapted 1 (D-EA1) sigma 3 gene, complete cds	10886	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 3 Dearing	Mammalian orthoreovirus 3 Dearing	CYD2HF	p1656	24401002
AF368033.1	3854	1691	130	4.87338	1.38237	Ndelle virus segment L1, complete sequence	179877	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 4 Ndelle	Mammalian orthoreovirus 4 Ndelle	CYD2HF	p1656	24401002
AF401755.1	2359	2352	154089	9325.028	2676.92	Human rotavirus G2 strain KO-2 VP4 gene, complete cds	73034	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G2	Rotavirus G2	CYD2HF	p1656	24401002
AF495467.1	5097	1391	91	2.5077825	0.731676	Minute virus of canines non structural protein 1, NP1, virus protein 1, and virus protein 2 genes, complete cds	329639	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 1	Canine minute virus	Canine minute virus	CYD2HF	p1656	24401002
AY237420.2	7458	3472	203	3.8081555	1.11549	Sapovirus Mc10 polyprotein precursor, mRNA, complete cds; and unknown mRNA	234601	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Mc10	Sapovirus Mc10	CYD2HF	p1656	24401002
AY646856.2	7500	5057	287	5.4009523	1.56824	Sapovirus NongKhai-24/Thailand, complete genome	300717	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus NongKhai-24/Thailand	Sapovirus NongKhai-24/Thailand	CYD2HF	p1656	24401002
AY720891.1	6723	4743	2871	59.396774	17.501	Human astrovirus type 4 strain Dresden, complete genome	35300	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 4	Human astrovirus 4	CYD2HF	p1656	24401002
D14723.1	2363	2248	422	25.593763	7.31882	Rotavirus sp. FRV64 mRNA for VP4 (VP8 and VP5 region) complete cds	39010	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Feline rotavirus	Feline rotavirus frv-64	Feline rotavirus frv-64	CYD2HF	p1656	24401002
DQ125333.1	7437	4588	295	5.658707	1.62561	Sapovirus Hu/Angelholm/SW278/2004/SE polyprotein mRNA, complete cds; and unknown genes	343513	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/Angelholm/SW278/2004/SE	Sapovirus Hu/Angelholm/SW278/2004/SE	CYD2HF	p1656	24401002
DQ811788.1	28571	4913	200	0.95225364	0.286878	TGEV Purdue P115, complete genome	398811	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	TGEV Purdue P115	TGEV Purdue P115	CYD2HF	p1656	24401002
EF059918.1	750	748	226691	47428.902	12387	Human rotavirus G12 strain CAU 195 NSP4 gene, complete cds	215680	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G12	Rotavirus G12	CYD2HF	p1656	24401002
EF059923.1	2359	2359	485291	30367.037	8430.76	Human rotavirus G9 strain CAU 202 VP4 gene, complete cds	42567	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G9	Rotavirus G9	CYD2HF	p1656	24401002
EU708890.1	3269	2831	561	25.641232	7.03299	Human rotavirus Ro1845 VP1 protein (VP1) gene, complete cds	557245	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus Ro1845	Human rotavirus Ro1845	CYD2HF	p1656	24401002
EU708891.1	2653	2027	1169	49.169796	18.058	Human rotavirus Ro1845 VP2 protein (VP2) gene, complete cds	557245	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus Ro1845	Human rotavirus Ro1845	CYD2HF	p1656	24401002
EU708895.1	1007	904	160	20.815636	6.51153	Human rotavirus Ro1845 VP7 protein (VP7) gene, complete cds	557245	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus Ro1845	Human rotavirus Ro1845	CYD2HF	p1656	24401002
EU708896.1	1546	1345	224	21.528654	5.93787	Human rotavirus Ro1845 NSP1 protein (NSP1) gene, complete cds	557245	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus Ro1845	Human rotavirus Ro1845	CYD2HF	p1656	24401002
EU708898.1	1025	969	542	18.128	21.6704	Human rotavirus Ro1845 NSP3 protein (NSP3) gene, complete cds	557245	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus Ro1845	Human rotavirus Ro1845	CYD2HF	p1656	24401002
EU708899.1	704	679	161	31.305054	9.37229	Human rotavirus Ro1845 NSP4 protein (NSP4) gene, complete cds	557245	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus Ro1845	Human rotavirus Ro1845	CYD2HF	p1656	24401002
EU708900.1	631	478	1680	404.6258	109.112	Human rotavirus Ro1845 NSP5 protein (NSP5) gene, complete cds	557245	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus Ro1845	Human rotavirus Ro1845	CYD2HF	p1656	24401002
FJ222451.1	6171	6157	4271	97.769806	28.3639	Astrovirus MLB1, complete genome	568715	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Astrovirus MLB1	unclassified Astrovirus MLB1 subspecies/strain	unclassified Astrovirus MLB1 strain	CYD2HF	p1656	24401002
FJ755404.1	6771	3354	670	13.242108	4.05522	Human astrovirus 1 Beijing/291/2007/CHN, complete genome	626180	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 1 Beijing/291/2007/CHN	Human astrovirus 1 Beijing/291/2007/CHN	CYD2HF	p1656	24401002
FJ755405.1	6771	3828	1083	21.90515	6.55493	Human astrovirus 1 Beijing/293/2007/CHN, complete genome	626181	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 1 Beijing/293/2007/CHN	Human astrovirus 1 Beijing/293/2007/CHN	CYD2HF	p1656	24401002
FJ973560.1	4958	2250	87	2.5511646	0.719126	Human bocavirus 2b NI strain HBoV2B-NI-213, complete genome	1511881	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 2	Human bocavirus 2b NI	Human bocavirus 2b NI	CYD2HF	p1656	24401002
FJ973620.1	6586	4400	343	7.209913	2.13435	Astrovirus VA1, complete genome	645687	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 9	Astrovirus VA1	Astrovirus VA1	CYD2HF	p1656	24401002
GQ225794.1	1194	1072	6014	797.7318	206.42	Rotavirus A AU32xUK reassortant (UKg9AU32) VP6 protein gene, complete cds	666966	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A AU32xUK reassortant (UKg9AU32)	Rotavirus A AU32xUK reassortant (UKg9AU32)	CYD2HF	p1656	24401002
GQ415660.1	6534	6441	982	21.086466	6.15921	Mamastrovirus 8 isolate NI-295, complete genome	1239572	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 8	unclassified Mamastrovirus 8 subspecies/strain	unclassified Mamastrovirus 8 strain	CYD2HF	p1656	24401002
GU017903.2	7529	1214	48	0.8906356	0.261274	Norovirus Hu/GII.14/8533/Maizuru/2008/JPN, complete genome	683855	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GII.14/8533/Maizuru/2008/JPN	Norovirus Hu/GII.14/8533/Maizuru/2008/JPN	CYD2HF	p1656	24401002
GU589580.1	2304	1274	115	7.3454037	2.04554	Mammalian orthoreovirus 3 strain Abney segment M1, complete sequence	538123	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 3	Mammalian orthoreovirus 3	CYD2HF	p1656	24401002
GU589581.1	2207	1606	181	11.40107	3.361	Mammalian orthoreovirus 3 strain Abney segment M2, complete sequence	538123	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 3	Mammalian orthoreovirus 3	CYD2HF	p1656	24401002
GU589584.1	1331	1047	81	8.76884	2.49402	Mammalian orthoreovirus 3 strain Abney segment S2, complete sequence	538123	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 3	Mammalian orthoreovirus 3	CYD2HF	p1656	24401002
GU937877.1	3302	3302	258375	11089.098	3206.75	Caprine rotavirus A strain GO34 RNA-dependent RNA polymerase (VP1) gene, complete cds	204932	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Caprine rotavirus A	Caprine rotavirus A	CYD2HF	p1656	24401002
GU937879.1	2591	2580	263427	14359.294	4166.63	Caprine rotavirus A strain GO34 VP3 protein (VP3) gene, complete cds	204932	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Caprine rotavirus A	Caprine rotavirus A	CYD2HF	p1656	24401002
GU937881.1	1356	1349	128574	14987.897	3885.85	Caprine rotavirus A strain GO34 VP6 protein (VP6) gene, complete cds	204932	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Caprine rotavirus A	Caprine rotavirus A	CYD2HF	p1656	24401002
GU991355.1	7544	7174	2169	40.336895	11.7828	Norovirus Hu/Shanghai/SH312/2009/CHN, complete genome	756497	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/Shanghai/SH312/2009/CHN	Norovirus Hu/Shanghai/SH312/2009/CHN	CYD2HF	p1656	24401002
HM011556.1	5387	2136	133	3.56941	1.01181	Merkel cell polyomavirus isolate R17b, complete genome	493803	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Alphapolyomavirus quintihominis	Merkel cell polyomavirus	Merkel cell polyomavirus	CYD2HF	p1656	24401002
HM237363.1	6772	1893	450	9.122622	2.72325	Human astrovirus 6 isolate Katano, complete genome	37130	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 6	Human astrovirus 6	CYD2HF	p1656	24401002
J02226.1	5130	3870	272	7.450201	2.17292	JC virus complete genome	10632	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus secuhominis	JC polyomavirus	JC polyomavirus	CYD2HF	p1656	24401002
JF905564.1	7441	4900	1185	21.309559	6.52649	Human enterovirus 76 strain 04360/SD/CHN/2004/EV76, complete genome	306588	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus A	Enterovirus A76	Enterovirus A76	CYD2HF	p1656	24401002
JN088541.1	8289	3340	103	1.653643	0.509246	Canine kobuvirus US-PC0082, complete genome	1082189	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Kobuvirus	Aichivirus A	Canine kobuvirus US-PC0082	Canine kobuvirus US-PC0082	CYD2HF	p1656	24401002
JN379039.1	7798	1723	72	1.2850418	0.378392	Salivirus CH, complete genome	1330996	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Salivirus	Salivirus A	Salivirus CH	Salivirus CH	CYD2HF	p1656	24401002
JN542510.1	7404	1954	184	3.2343535	1.01846	Human coxsackievirus A22 strain 438913, complete genome	42783	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus C	Coxsackievirus A22	Coxsackievirus A22	CYD2HF	p1656	24401002
JN648103.1	5413	4913	563	14.912598	4.26248	Canine bocavirus 1 isolate Con-161, complete genome	1511885	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 2	Canine bocavirus 1	Canine bocavirus 1	CYD2HF	p1656	24401002
JN799423.1	2306	1759	132	8.061225	2.34589	Mammalian orthoreovirus strain 729 segment M1 mu-2 gene, complete cds	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	CYD2HF	p1656	24401002
JN799425.1	2243	1456	79	5.114668	1.44341	Mammalian orthoreovirus strain 729 segment M3 mu-NS gene, complete cds	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	CYD2HF	p1656	24401002
JN799426.1	3857	3437	242	8.830051	2.57133	Mammalian orthoreovirus strain 729 segment L1 lambda-3 gene, complete cds	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	CYD2HF	p1656	24401002
JN799428.1	3903	3483	217	8.033573	2.27852	Mammalian orthoreovirus strain 729 segment L3 lambda-1 gene, complete cds	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	CYD2HF	p1656	24401002
JQ388274.1	7691	2850	80	1.4295186	0.426284	Norovirus Hu/GI.6/Kingston/ACT160D/2010/AU, complete genome	1173217	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GI.6/Kingston/ACT160D/2010/AU	Norovirus Hu/GI.6/Kingston/ACT160D/2010/AU	CYD2HF	p1656	24401002
JQ404409.1	29462	4010	177	0.8251569	0.246209	Canine coronavirus strain 1-71, complete genome	11153	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	Canine coronavirus	Canine coronavirus	CYD2HF	p1656	24401002
JQ412757.1	3901	1407	54	2.0015996	0.567297	Mammalian Orthoreovirus strain T3/Bat/Germany/342/08 segment L3, complete sequence	1203543	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian Orthoreovirus strain T3/Bat/Germany/342/08	Mammalian Orthoreovirus strain T3/Bat/Germany/342/08	CYD2HF	p1656	24401002
JQ423900.1	750	741	150	22.163334	8.19638	Lapine rotavirus strain N5 segment 10, complete sequence	49892	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Lapine rotavirus	Lapine rotavirus	CYD2HF	p1656	24401002
JQ911763.1	8216	1813	71	1.1862137	0.354152	Canine kobuvirus CH-1, complete genome	1281440	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Kobuvirus	Aichivirus A	Canine kobuvirus CH-1	Canine kobuvirus CH-1	CYD2HF	p1656	24401002
JX195076.1	2591	2591	428809	24090.26	6782.48	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 3, complete sequence	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	CYD2HF	p1656	24401002
JX195078.1	1356	1355	459852	51283.76	13897.9	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 6, complete sequence	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	CYD2HF	p1656	24401002
JX195080.1	1567	1564	203701	19002.611	5327.41	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 5, complete sequence	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	CYD2HF	p1656	24401002
JX195081.1	1059	1059	126985	17251.92	4914.15	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 8, complete sequence	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	CYD2HF	p1656	24401002
JX846927.1	7534	1445	274	5.0872154	1.49045	Norovirus Hu/GII.6/CHDC4073/1984/USA, complete genome	1260944	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GII.6/CHDC4073/1984/USA	Norovirus Hu/GII.6/CHDC4073/1984/USA	CYD2HF	p1656	24401002
JX857868.1	6581	6560	2311	48.47178	14.3913	Astrovirus VA3 isolate VA3/human/Vellore/28054/2005, complete genome	683174	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	unclassified Astroviridae genus	Astrovirus VA3	unclassified Astrovirus VA3 subspecies/strain	unclassified Astrovirus VA3 strain	CYD2HF	p1656	24401002
KC152922.1	685	579	109	14.895328	6.52121	Rotavirus A RVA/Human-wt/ITA/PG05/2011/G6P9 enterotoxin (NSP4) gene, complete cds	1307167	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/PG05/2011/G6P9	Rotavirus A RVA/Human-wt/ITA/PG05/2011/G6P9	CYD2HF	p1656	24401002
KC782514.2	1566	1563	69328	6573.536	1814.3	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP1 (NSP1) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	CYD2HF	p1656	24401002
KC782515.2	1059	1059	84688	11436.206	3277.32	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP2 (NSP2) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	CYD2HF	p1656	24401002
KC782516.2	1066	1066	84718	12548.965	3256.95	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP3 (NSP3) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	CYD2HF	p1656	24401002
KC782518.2	816	814	47859	9188.098	2403.62	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP5 (NSP5) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	CYD2HF	p1656	24401002
KC782520.2	2687	2686	258427	13702.73	3941.51	Rotavirus A human-wt/USA/LB1562/2010/G9P4 VP2 (VP2) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	CYD2HF	p1656	24401002
KF039910.1	6792	3824	1205	23.92999	7.27079	Human astrovirus 2 isolate Rus-Nsc05-430, complete genome	12701	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 2	Human astrovirus 2	CYD2HF	p1656	24401002
KF306212.1	7740	7643	1732	30.76838	9.17063	Norovirus Hu/GI.2/Jingzhou/2013401/CHN, complete genome	1406147	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GI.2/Jingzhou/2013401/CHN	Norovirus Hu/GI.2/Jingzhou/2013401/CHN	CYD2HF	p1656	24401002
KF306214.1	7605	2581	251	4.582428	1.35259	Norovirus Hu/GII.4/Jingzhou/2013403/CHN, complete genome	1406149	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GII.4/Jingzhou/2013403/CHN	Norovirus Hu/GII.4/Jingzhou/2013403/CHN	CYD2HF	p1656	24401002
KF859964.1	6577	4964	504	10.729112	3.14047	Human astrovirus BF34, complete genome	1518575	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Burkina Faso astrovirus	Human astrovirus BF34	Human astrovirus BF34	CYD2HF	p1656	24401002
KJ196294.1	7521	2655	347	6.4325056	1.8908	Norovirus GII/Hu/JP/2000/GII.P12_GII.12/Saitama/KU16, complete genome	1529911	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII/Hu/JP/2000/GII.P12_GII.12/Saitama/KU16	Norovirus GII/Hu/JP/2000/GII.P12_GII.12/Saitama/KU16	CYD2HF	p1656	24401002
KJ196295.1	7543	5568	488	8.880834	2.65136	Norovirus GII/Hu/JP/2010/GII.P7_GII.7/Musashimurayama/TAKAsanKimchi, complete genome	1529923	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII/Hu/JP/2010/GII.P7_GII.7/Musashimurayama/TAKAsanKimchi	Norovirus GII/Hu/JP/2010/GII.P7_GII.7/Musashimurayama/TAKAsanKimchi	CYD2HF	p1656	24401002
KM023140.1	7998	6441	444	7.9060907	2.27507	Salivirus FHB, complete genome	1547495	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Salivirus	Salivirus FHB	unclassified Salivirus FHB subspecies/strain	unclassified Salivirus FHB strain	CYD2HF	p1656	24401002
KP404149.1	6617	6466	2529	53.661667	15.6632	Canine astrovirus strain Gillingham/2012/UK, complete genome	1157338	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Canine astrovirus	unclassified Canine astrovirus subspecies/strain	unclassified Canine astrovirus strain	CYD2HF	p1656	24401002
KP784695.1	7570	5305	703	13.28787	3.80585	Norovirus GII/Hu/ZAF/2012/GII.P4_GII.4/Empangeni/9693, complete genome	1777888	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII/Hu/ZAF/2012/GII.P4_GII.4/Empangeni/9693	Norovirus GII/Hu/ZAF/2012/GII.P4_GII.4/Empangeni/9693	CYD2HF	p1656	24401002
KT327081.1	7441	7033	667	12.5259905	3.67356	Sapovirus Hu/G1/Zhejiang1/China/2014, complete genome	1807764	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/G1/Zhejiang1/China/2014	Sapovirus Hu/G1/Zhejiang1/China/2014	CYD2HF	p1656	24401002
KT589391.1	7550	1872	93	1.6254054	0.50481	Norovirus GII/Hu/HKG/2015/GII.Pe_GII.17/CUHK-NS-682, complete genome	1712669	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII/Hu/HKG/2015/GII.Pe_GII.17/CUHK-NS-682	Norovirus GII/Hu/HKG/2015/GII.Pe_GII.17/CUHK-NS-682	CYD2HF	p1656	24401002
KU870455.1	7563	7539	3562	66.53528	19.3015	Norovirus GII.6 isolate NHBGR59, complete genome	499193	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII.6	Norovirus GII.6	CYD2HF	p1656	24401002
KX431437.1	7563	2278	117	2.160124	0.633992	Sapporo virus isolate Hu/GV/0003/Sollentuna/2016/SWE, complete genome	95342	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	unclassified Sapporo virus subspecies/strain	unclassified Sapporo virus strain	CYD2HF	p1656	24401002
KX894315.1	7450	5419	425	8.001369	2.33789	Sapovirus GII.8 isolate Hu/GII.8/Miaoli/05-099-515478/2014/TW polyprotein and minor structural protein genes, complete cds	1697440	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus GII.8	Sapovirus GII.8	CYD2HF	p1656	24401002
L13745.1	6828	6122	6753	138.8769	40.5318	Human astrovirus serotype 2, complete sequence of genomic RNA	1868658	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	unclassified Astroviridae genus	Human astrovirus	unclassified Human astrovirus subspecies/strain	unclassified Human astrovirus strain	CYD2HF	p1656	24401002
LN854563.1	7697	7311	965	17.536106	5.13805	Norovirus GI/Hu/NL/2011/GI.4/Groningen, complete genome	1665644	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GI/Hu/NL/2011/GI.4/Groningen	Norovirus GI/Hu/NL/2011/GI.4/Groningen	CYD2HF	p1656	24401002
M19296.1	5323	4709	695	17.770346	5.35082	Canine parvovirus strain CPV-N, complete cds	10788	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus	Carnivore protoparvovirus 1	Canine parvovirus	Canine parvovirus	CYD2HF	p1656	24401002
