accession	reference_length	covered_bases	reads_aligned	mean_coverage	RPKM	sequence_name	taxid	kingdom	phylum	class	order	family	genus	species	subspecies	strain	sample_ID	seq_pool_ID	total_filtered_reads_in_sample
JX857870.1	6124	4633	424	9.167225	3.111	Astrovirus MLB3 isolate MLB3/human/Vellore/26564/2004, complete genome	1247114	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	unclassified Astroviridae genus	Astrovirus MLB3	unclassified Astrovirus MLB3 subspecies/strain	unclassified Astrovirus MLB3 strain	MXU533	p1616	22255138
JX989075.1	7550	1238	85	1.4267567	0.505873	Norovirus Hu/GII.6/GZ2010-L96/Guangzhou/CHN/2011, complete genome	1282430	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GII.6/GZ2010-L96/Guangzhou/CHN/2011	Norovirus Hu/GII.6/GZ2010-L96/Guangzhou/CHN/2011	MXU533	p1616	22255138
KC152922.1	685	528	866	136.30655	56.8064	Rotavirus A RVA/Human-wt/ITA/PG05/2011/G6P9 enterotoxin (NSP4) gene, complete cds	1307167	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/PG05/2011/G6P9	Rotavirus A RVA/Human-wt/ITA/PG05/2011/G6P9	MXU533	p1616	22255138
KC782514.2	1566	1558	6578	590.04236	188.743	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP1 (NSP1) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	MXU533	p1616	22255138
KC782515.2	1059	1059	3119	377.50275	132.339	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP2 (NSP2) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	MXU533	p1616	22255138
KC782516.2	1066	1065	4841	670.37115	204.055	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP3 (NSP3) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	MXU533	p1616	22255138
KC782518.2	816	807	2037	376.33633	112.168	Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP5 (NSP5) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	MXU533	p1616	22255138
KC782520.2	2687	2685	18914	955.63696	316.29	Rotavirus A human-wt/USA/LB1562/2010/G9P4 VP2 (VP2) gene, complete cds	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	MXU533	p1616	22255138
KF039910.1	6792	4858	2550	50.047726	16.8699	Human astrovirus 2 isolate Rus-Nsc05-430, complete genome	12701	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 2	Human astrovirus 2	MXU533	p1616	22255138
KF306212.1	7740	7697	6493	112.5004	37.6942	Norovirus Hu/GI.2/Jingzhou/2013401/CHN, complete genome	1406147	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GI.2/Jingzhou/2013401/CHN	Norovirus Hu/GI.2/Jingzhou/2013401/CHN	MXU533	p1616	22255138
KF306213.1	7578	4476	404	6.9163976	2.3955	Norovirus Hu/GII.3/Jingzhou/2013402/CHN, complete genome	1406148	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GII.3/Jingzhou/2013402/CHN	Norovirus Hu/GII.3/Jingzhou/2013402/CHN	MXU533	p1616	22255138
KF306214.1	7605	3840	437	7.345808	2.58197	Norovirus Hu/GII.4/Jingzhou/2013403/CHN, complete genome	1406149	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GII.4/Jingzhou/2013403/CHN	Norovirus Hu/GII.4/Jingzhou/2013403/CHN	MXU533	p1616	22255138
KF374704.1	6780	3918	293	5.730166	1.94181	Feline astrovirus Viseu, complete genome	1413815	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Feline astrovirus 2	Feline astrovirus Viseu	Feline astrovirus Viseu	MXU533	p1616	22255138
KF499111.1	6795	3162	184	3.6365688	1.21674	Feline astrovirus 2 strain 1637F, complete genome	1389204	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Feline astrovirus 2	unclassified Feline astrovirus 2 subspecies/strain	unclassified Feline astrovirus 2 strain	MXU533	p1616	22255138
KJ196295.1	7543	6756	888	15.659543	5.28979	Norovirus GII/Hu/JP/2010/GII.P7_GII.7/Musashimurayama/TAKAsanKimchi, complete genome	1529923	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII/Hu/JP/2010/GII.P7_GII.7/Musashimurayama/TAKAsanKimchi	Norovirus GII/Hu/JP/2010/GII.P7_GII.7/Musashimurayama/TAKAsanKimchi	MXU533	p1616	22255138
KM023140.1	7998	5087	381	6.459225	2.14049	Salivirus FHB, complete genome	1547495	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Salivirus	Salivirus FHB	unclassified Salivirus FHB subspecies/strain	unclassified Salivirus FHB strain	MXU533	p1616	22255138
KP298674.1	7429	2663	81	1.5469158	0.489919	Sapovirus Hu/GI.1/Seoul/ROK62/2013/KOR, complete genome	1652048	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/GI.1/Seoul/ROK62/2013/KOR	Sapovirus Hu/GI.1/Seoul/ROK62/2013/KOR	MXU533	p1616	22255138
KP404149.1	6617	6428	3804	75.995674	25.8315	Canine astrovirus strain Gillingham/2012/UK, complete genome	1157338	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Canine astrovirus	unclassified Canine astrovirus subspecies/strain	unclassified Canine astrovirus strain	MXU533	p1616	22255138
KP784692.1	7569	3999	708	12.318102	4.20305	Norovirus GII/Hu/ZAF/2011/GII.P4_GII.4/Johannesburg/7028, complete genome	1777884	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII/Hu/ZAF/2011/GII.P4_GII.4/Johannesburg/7028	Norovirus GII/Hu/ZAF/2011/GII.P4_GII.4/Johannesburg/7028	MXU533	p1616	22255138
KP784694.1	7570	3482	344	5.549596	2.04189	Norovirus GII/Hu/ZAF/2012/GII.P4_GII.4/Empangeni/8604, complete genome	1777887	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII/Hu/ZAF/2012/GII.P4_GII.4/Empangeni/8604	Norovirus GII/Hu/ZAF/2012/GII.P4_GII.4/Empangeni/8604	MXU533	p1616	22255138
KP784695.1	7570	6501	1460	26.511995	8.66616	Norovirus GII/Hu/ZAF/2012/GII.P4_GII.4/Empangeni/9693, complete genome	1777888	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII/Hu/ZAF/2012/GII.P4_GII.4/Empangeni/9693	Norovirus GII/Hu/ZAF/2012/GII.P4_GII.4/Empangeni/9693	MXU533	p1616	22255138
KP849472.1	30004	4517	184	0.8192872	0.275555	Alphacoronavirus 1 strain 23/03, complete genome	693997	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	unclassified Alphacoronavirus 1 subspecies/strain	unclassified Alphacoronavirus 1 strain	MXU533	p1616	22255138
KT327081.1	7441	7344	1936	35.31916	11.6908	Sapovirus Hu/G1/Zhejiang1/China/2014, complete genome	1807764	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/G1/Zhejiang1/China/2014	Sapovirus Hu/G1/Zhejiang1/China/2014	MXU533	p1616	22255138
KT589391.1	7550	2622	116	2.07	0.690368	Norovirus GII/Hu/HKG/2015/GII.Pe_GII.17/CUHK-NS-682, complete genome	1712669	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII/Hu/HKG/2015/GII.Pe_GII.17/CUHK-NS-682	Norovirus GII/Hu/HKG/2015/GII.Pe_GII.17/CUHK-NS-682	MXU533	p1616	22255138
KT779555.1	29887	1227	79	0.3263611	0.118772	Human coronavirus HKU1 isolate BJ01-p3, complete genome	290028	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Human coronavirus HKU1	unclassified Human coronavirus HKU1 subspecies/strain	unclassified Human coronavirus HKU1 strain	MXU533	p1616	22255138
KU870455.1	7563	7549	10354	184.18643	61.5154	Norovirus GII.6 isolate NHBGR59, complete genome	499193	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII.6	Norovirus GII.6	MXU533	p1616	22255138
KX396056.1	7753	2645	213	3.615152	1.23447	Primate norovirus strain SimianNoV-nj, complete genome	1903318	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Primate norovirus	unclassified Primate norovirus subspecies/strain	unclassified Primate norovirus strain	MXU533	p1616	22255138
KX431437.1	7563	4337	213	3.7268312	1.26548	Sapporo virus isolate Hu/GV/0003/Sollentuna/2016/SWE, complete genome	95342	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	unclassified Sapporo virus subspecies/strain	unclassified Sapporo virus strain	MXU533	p1616	22255138
KX894315.1	7450	1050	37	0.6349315	0.223159	Sapovirus GII.8 isolate Hu/GII.8/Miaoli/05-099-515478/2014/TW polyprotein and minor structural protein genes, complete cds	1697440	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus GII.8	Sapovirus GII.8	MXU533	p1616	22255138
KY040275.1	188253	2070	81	0.052763645	0.0193336	Molluscum contagiosum virus subtype 1 isolate Madrid 2016_3, complete genome	10280	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Molluscipoxvirus	Molluscum contagiosum virus	Molluscum contagiosum virus subtype 1	Molluscum contagiosum virus subtype 1	MXU533	p1616	22255138
KY934262.1	7778	3629	326	5.5800996	1.8833	Norovirus GI isolate 0304-19, complete genome	122928	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GI	Norovirus GI	MXU533	p1616	22255138
L13745.1	6828	6028	3647	71.5018	24	Human astrovirus serotype 2, complete sequence of genomic RNA	1868658	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	unclassified Astroviridae genus	Human astrovirus	unclassified Human astrovirus subspecies/strain	unclassified Human astrovirus strain	MXU533	p1616	22255138
LC088094.1	28359	3404	152	0.6752809	0.240837	Bovine torovirus genomic RNA, complete genome, strain: BToV Ishikawa/2010	74501	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Tobaniviridae	Torovirus	Bovine torovirus	unclassified Bovine torovirus subspecies/strain	unclassified Bovine torovirus strain	MXU533	p1616	22255138
LC209451.1	7548	1556	65	1.0689375	0.386947	Norovirus Hu/GII/JP/2011/GII.P16_GII.2/Osaka-18 RNA, nearly complete genome	1934277	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GII/JP/2011/GII.P16_GII.2/Osaka-18	Norovirus Hu/GII/JP/2011/GII.P16_GII.2/Osaka-18	MXU533	p1616	22255138
LN827554.1	165750	6424	343	0.274221	0.0929844	Human herpesvirus 4 genome assembly AFB1b, segment : I	10376	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Lymphocryptovirus	Human gammaherpesvirus 4	unclassified Human gammaherpesvirus 4 subspecies/strain	unclassified Human gammaherpesvirus 4 strain	MXU533	p1616	22255138
LN854563.1	7697	4476	258	4.493441	1.50615	Norovirus GI/Hu/NL/2011/GI.4/Groningen, complete genome	1665644	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GI/Hu/NL/2011/GI.4/Groningen	Norovirus GI/Hu/NL/2011/GI.4/Groningen	MXU533	p1616	22255138
LN854568.1	7550	7393	3227	57.94338	19.2053	Norovirus GII/Hu/NL/2014/GII.6/Groningen, complete genome	1665649	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII/Hu/NL/2014/GII.6/Groningen	Norovirus GII/Hu/NL/2014/GII.6/Groningen	MXU533	p1616	22255138
LT900503.1	28224	5127	160	0.733027	0.254725	Porcine torovirus isolate PToV_GER_L00926-K20_14-01_2014 genome assembly, complete genome: monopartite	237020	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Tobaniviridae	Torovirus	Porcine torovirus	unclassified Porcine torovirus subspecies/strain	unclassified Porcine torovirus strain	MXU533	p1616	22255138
M19296.1	5323	5143	1155	27.864489	9.74979	Canine parvovirus strain CPV-N, complete cds	10788	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus	Carnivore protoparvovirus 1	Canine parvovirus	Canine parvovirus	MXU533	p1616	22255138
M55918.1	2319	2101	511	30.419086	9.90125	Chicken anemia virus ORF1 (Cux-1), ORF2 (Cux-1), and ORF3 (Cux-1) genes, complete cds	12618	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Gyrovirus	Chicken anemia virus	unclassified Chicken anemia virus subspecies/strain	unclassified Chicken anemia virus strain	MXU533	p1616	22255138
MF083115.1	30682	1610	66	0.28632253	0.0966563	Porcine hemagglutinating encephalomyelitis virus strain CC14, complete genome	42005	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Betacoronavirus 1	Porcine hemagglutinating encephalomyelitis virus	Porcine hemagglutinating encephalomyelitis virus	MXU533	p1616	22255138
MF684776.1	6803	6797	7650	149.99759	50.5278	Human astrovirus 5 isolate 2013/Fuzhou/85, complete genome	35741	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 5	Human astrovirus 5	MXU533	p1616	22255138
MF944258.1	7484	1627	113	2.0286338	0.678445	Sapovirus sp. strain 20151018, complete genome	1906670	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapovirus sp.	unclassified Sapovirus sp. subspecies/strain	unclassified Sapovirus sp. strain	MXU533	p1616	22255138
MF947441.1	8244	7912	2327	37.455894	12.6832	Kobuvirus sp. strain 16317x87 polyprotein gene, complete cds	2094719	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Kobuvirus	Kobuvirus sp.	unclassified Kobuvirus sp. subspecies/strain	unclassified Kobuvirus sp. strain	MXU533	p1616	22255138
MG012448.1	7447	7016	1365	24.930794	8.23609	Sapovirus GII.5 strain Hu/GT/2014/GII.5/SantaRosa3812 ORF1 polyprotein and ORF2 protein genes, complete cds	1697443	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus GII.5	Sapovirus GII.5	MXU533	p1616	22255138
MK073887.1	7691	3310	315	5.3815145	1.84034	Norovirus GI.3 isolate Hu/USA/2016/GI.Pd-GI.3/BayCity-0088 nonstructural polyprotein (ORF1), VP1 (ORF2), and VP2 (ORF3) genes, complete cds	647516	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GI.3	Norovirus GI.3	MXU533	p1616	22255138
MK250985.1	7442	7015	1599	28.572546	9.65447	Sapovirus GI isolate BRA/TO-66, complete genome	515176	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus GI	Sapovirus GI	MXU533	p1616	22255138
MK751430.1	1078	1075	2336	318.59158	97.3697	Rabbit rotavirus strain rab1404 segment 7, complete sequence	10963	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rabbit rotavirus	Rabbit rotavirus	MXU533	p1616	22255138
MK751433.1	2665	2599	4213	214.03937	71.0336	Rabbit rotavirus strain rab1404 segment 2, complete sequence	10963	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rabbit rotavirus	Rabbit rotavirus	MXU533	p1616	22255138
MN227772.1	7550	2129	75	1.2655406	0.446359	Norovirus GIX strain Barry0457 isolate Hu/US/2017/GII.P15-GIX.1/Barry0457, complete genome	2594528	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GIX	Norovirus GIX	MXU533	p1616	22255138
NC_002306.3	29355	5044	258	1.1779832	0.394918	Feline infectious peritonitis virus, complete genome	11135	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	Feline infectious peritonitis virus	Feline infectious peritonitis virus	MXU533	p1616	22255138
V01108.1	5153	4888	1059	26.989006	9.23433	Human BK virus (strain Dunlop) genome. (Closely related to SV40.)	1891762	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus hominis	unclassified Betapolyomavirus hominis subspecies/strain	unclassified Betapolyomavirus hominis strain	MXU533	p1616	22255138
X86560.1	7431	1126	37	0.5720368	0.22373	Sapporo virus-Manchester polyprotein and hypothetical proteins, genomic RNA	82659	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapporo virus-Manchester	Sapporo virus-Manchester	MXU533	p1616	22255138
Z25771.1	6813	6508	6655	132.9017	43.8914	Human astrovirus type 1 genes for capsid protein and nonstructural protein	12456	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 1	Human astrovirus 1	MXU533	p1616	22255138
GQ468269.1	2127	1300	69	4.334851	1.45764	Mammalian orthoreovirus 3 isolate MPC/04 mu-1 protein (M2) gene, complete cds	538123	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 3	Mammalian orthoreovirus 3	MXU533	p1616	22255138
KF861773.1	1730	1007	1532	127.97911	39.7908	Porcine picobirnavirus strain 221/04-16/ITA/2004 segment S, complete sequence	442302	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Picobirnaviridae	Picobirnavirus	Porcine picobirnavirus	unclassified Porcine picobirnavirus subspecies/strain	unclassified Porcine picobirnavirus strain	MXU533	p1616	22255138
EU326526.1	15462	2119	87	0.7579676	0.252827	Human parainfluenza virus 3 strain ZHYMgz01, complete genome	11216	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Paramyxoviridae	Respirovirus	Human respirovirus 3	unclassified Human respirovirus 3 subspecies/strain	unclassified Human respirovirus 3 strain	MXU533	p1616	22255138
JF804992.1	842	828	292	54.58237	15.5826	Human rotavirus A strain 6212 VP4 (VP4) gene, partial cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	MXU533	p1616	22255138
HQ661113.1	2708	2696	1984	99.89523	32.9202	Rotavirus A strain RVA/Human-tc/ITA/PA260-97/1997/G3P[3] VP2 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	MXU533	p1616	22255138
HQ661119.1	1059	1059	925	122.93179	39.2478	Rotavirus A strain RVA/Human-tc/ITA/PA260-97/1997/G3P[3] NSP2 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	MXU533	p1616	22255138
KY055429.1	2585	2513	12721	668.30676	221.121	Rotavirus A strain RVA/Goat-wt/UGA/BUW-14-085/2014/G6P[1] VP3 (VP3) mRNA, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	MXU533	p1616	22255138
GU827406.1	3302	2797	242	9.566941	3.29312	Rotavirus A strain RVA/Cat-wt/ITA/BA222/2005/G3P[9] VP1 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	MXU533	p1616	22255138
GU827407.1	2693	1352	76	4.011404	1.26808	Rotavirus A strain RVA/Cat-wt/ITA/BA222/2005/G3P[9] VP2 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	MXU533	p1616	22255138
GU827408.1	2591	1378	111	5.3502665	1.92498	Rotavirus A strain RVA/Cat-wt/ITA/BA222/2005/G3P[9] VP3 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	MXU533	p1616	22255138
GU827409.1	2359	1923	1021	59.023087	19.4477	Rotavirus A strain RVA/Cat-wt/ITA/BA222/2005/G3P[9] VP4 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	MXU533	p1616	22255138
GU827412.1	1578	1207	484	40.285713	13.7819	Rotavirus A strain RVA/Cat-wt/ITA/BA222/2005/G3P[9] NSP1 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	MXU533	p1616	22255138
JX036375.1	667	645	473	107.02515	31.8643	Equine rotavirus A strain RVA/Horse-wt/ARG/E3198/2008/G3P[3] segment 11 phosphoprotein (NSP5) gene, complete cds	31590	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Equine rotavirus A	Equine rotavirus A	MXU533	p1616	22255138
KC178814.1	1062	1047	313	43.123905	13.2431	Rotavirus A strain PA17/2008 VP7 mRNA, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	MXU533	p1616	22255138
KJ187603.1	1356	727	70	7.529851	2.31957	Human rotavirus A strain CAU12-2-51 segment 6, complete sequence	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	MXU533	p1616	22255138
JX040433.1	906	692	4365	757.119	216.484	Rotavirus A strain RVA/human-wt/IND/N-1/2009/G6P[14] non-structural protein NSP4 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	MXU533	p1616	22255138
KT887535.1	1191	988	1898	242.52066	71.6068	Rotavirus A strain RVA/alpaca-wt/PER/1115/2010/G8P[1] segment 6, partial sequence	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	MXU533	p1616	22255138
KF371682.1	1062	700	86	11.583333	3.63868	Human rotavirus A strain RVA/Human-tc/CHN/L148/2004/G3P[8] segment 9, complete sequence	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	MXU533	p1616	22255138
KU356614.1	1059	894	2634	374.2838	111.761	Human rotavirus A strain RVA/Human-wt/BGN/M313/2013/G2P[4] NSP2 gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	MXU533	p1616	22255138
LC328194.1	1578	968	266	17.79972	7.57433	Rotavirus A RVA/Human-tc/JPNAU1115/1986/G3P[9] NSP1 gene for non-structural protein 1, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	MXU533	p1616	22255138
LC328182.1	1062	718	67	11.713816	2.83478	Rotavirus A RVA/Human-tc/JPNAU1115/1986/G3P[9] VP7 gene for viral protein 7, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	MXU533	p1616	22255138
MG181720.1	750	735	1785	285.66165	106.942	Rotavirus A strain RVA/Human-wt/MWI/BID263/2014/G1P[8] nonstructural protein 4 (NSP4) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	MXU533	p1616	22255138
LC328215.1	2359	2276	5839	346.78632	111.219	Rotavirus A RVA/Cat-tc/JPN/FRV384/1994/G3P[9] VP4 gene for viral protein 4, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	MXU533	p1616	22255138
LC328228.1	2676	2525	765	36.936264	12.8453	Rotavirus A RVA/Cat-tc/JPN/FRV303/1993/G3P[3] VP2 gene for viral protein 2, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	MXU533	p1616	22255138
